countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
CHE,2023,90084.8341661309,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2022,90605.019427268,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2021,88661.2029776281,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2020,84637.0132935333,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2019,87123.6604234257,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2018,86756.6022327472,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2017,84967.5886498224,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2016,84611.0998672721,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2015,83806.4476003837,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2014,83394.3712888211,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2013,82479.9215677304,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2012,81964.8864937809,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2011,81874.3362425008,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2010,81315.4228307049,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2009,79585.5216989959,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2008,82481.0680560935,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2007,81254.1701015272,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2006,78893.8078199046,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2005,76282.9840696619,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2004,74718.6836260364,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2003,73254.9529864219,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2002,73824.3849167809,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2001,74439.4637644735,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
CHE,2000,73749.9389517966,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),CH,Switzerland
SYR,2024,,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2023,669.899693896028,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2022,712.272278200037,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2021,734.334236323426,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2020,740.811397013438,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2019,771.518695271305,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2018,792.413811698757,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2017,795.883216970859,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2016,802.969498335502,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2015,847.731631942565,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2014,847.659877206276,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2013,884.329813332104,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2012,1142.29080150598,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2011,1542.71957174916,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2010,1526.36894402751,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2009,1484.40523742854,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2008,1423.59559425951,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2007,1411.6899137524,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2006,1420.72293121298,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2005,1411.63184941498,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2004,1363.61946683869,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2003,1307.4814585452,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2002,1249.00621359351,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2001,1230.87200021533,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
SYR,2000,1248.38488334216,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),SY,Syrian Arab Republic
TJK,2024,1496.33813395037,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2023,1407.1075436221,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2022,1325.75545290849,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2021,1254.06999592306,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2020,1171.90127480359,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2019,1148.34676712493,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2018,1094.8002018221,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2017,1042.26391757642,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2016,997.352614556708,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2015,956.916310930656,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2014,925.970961482804,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2013,889.882383099979,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2012,849.519080831738,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2011,809.368229154093,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2010,770.604105393791,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2009,739.212878526331,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2008,726.185491338269,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2007,686.48090192413,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2006,649.163328755334,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2005,618.333702588577,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2004,590.957111385699,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2003,546.391479808684,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2002,501.80856647117,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2001,461.681195760256,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TJK,2000,429.537300984643,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TJ,Tajikistan
TZA,2024,1120.77416992188,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2023,1092.86413574219,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2022,1070.58532714844,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2021,1054.31726074219,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2020,1041.25964355469,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2019,1051.7666015625,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2018,1024.01525878906,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2017,1001.88745117188,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2016,970.156127929688,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2015,939.127319335938,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2014,913.811218261719,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2013,882.8115234375,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2012,851.910705566406,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2011,838.999267578125,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2010,801.29931640625,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2009,772.929565429688,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2008,752.540466308594,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2007,731.52001953125,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2006,704.502746582031,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2005,680.051208496094,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2004,650.516540527344,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2003,621.720703125,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2002,598.421569824219,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2001,573.400146484375,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
TZA,2000,555.348083496094,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TZ,Tanzania
THA,2024,6573.44430044414,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2023,6408.41432577294,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2022,6278.7855138276,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2021,6121.52696529713,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2020,6035.18627737077,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2019,6434.53770518034,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2018,6314.19948412043,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2017,6076.74307700082,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2016,5857.78052935926,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2015,5688.85335397884,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2014,5541.46599361845,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2013,5516.61164164135,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2012,5403.87846036273,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2011,5070.23740191942,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2010,5059.35747831657,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2009,4737.45679763314,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2008,4805.76393990836,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2007,4760.66708464831,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2006,4551.5250018314,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2005,4372.25730206261,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2004,4232.77157261934,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2003,4018.15538187068,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2002,3783.75422073266,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2001,3599.02524877358,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
THA,2000,3514.71662970608,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TH,Thailand
TLS,2024,1235.8341095362,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2023,1278.4186467123,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2022,1578.51778365868,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2021,2014.78226729247,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2020,1947.8399413707,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2019,1504.54988585305,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2018,1243.00069226339,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2017,1267.08660142883,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2016,1333.6585468432,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2015,1319.59297370991,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2014,1312.96494079465,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2013,1281.92864092574,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2012,1269.41629276068,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2011,1237.48383284275,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2010,1195.38086241831,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2009,1120.09698448398,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2008,1042.86835443002,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2007,961.848462090268,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2006,897.573763670928,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2005,964.026614173558,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2004,955.470548287377,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2003,964.322564618129,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2002,1028.1319342253,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2001,1192.78575791112,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TLS,2000,1117.56429796112,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TL,Timor-Leste
TGO,2024,923.476881404548,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2023,896.874686928368,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2022,862.763712696128,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2021,835.199051274184,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2020,806.956490395231,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2019,810.514132815471,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2018,791.59353236921,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2017,774.276909071917,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2016,763.276549113054,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2015,751.052405084336,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2014,730.291525419946,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2013,709.092304171157,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2012,687.495795744285,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2011,663.963778088896,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2010,644.563730311597,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2009,625.711836727455,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2008,610.405655722251,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2007,603.837896358253,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2006,629.079855938738,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2005,630.248628319525,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2004,678.287546160331,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2003,702.799200216835,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2002,675.440744386282,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2001,667.298281784325,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TGO,2000,679.533367700848,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TG,Togo
TON,2024,,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2023,4710.34865662378,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2022,4594.63439155091,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2021,4683.29954861518,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2020,4656.93187493267,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2019,4576.85098496882,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2018,4590.84203663344,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2017,4568.62484962494,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2016,4419.8147470039,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2015,4123.90347238813,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2014,4058.81584447473,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2013,3962.16980948788,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2012,3932.59367180675,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2011,3892.76807750666,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2010,3653.97817265087,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2009,3630.76096995072,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2008,3833.60169058266,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2007,3665.89549972281,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2006,3775.24848570829,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2005,3880.07054158497,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2004,3928.06030724493,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2003,4030.19690552619,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2002,4050.98962313421,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2001,3901.1807203994,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TON,2000,3866.68591314331,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TO,Tonga
TTO,2024,16179.4599878217,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2023,15926.3168523122,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2022,15721.830095148,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2021,15533.5693580653,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2020,15686.0929022811,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2019,17253.6614512687,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2018,17233.1828669419,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2017,17437.5537752202,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2016,18357.384885541,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2015,19887.2337359338,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2014,20064.4798884344,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2013,19418.5277404391,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2012,18865.5467694986,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2011,17774.7712262777,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2010,17966.6620269257,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2009,17489.7729189579,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2008,18314.3935199626,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2007,17786.9809095843,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2006,17048.3310982428,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2005,15099.4261327974,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2004,13679.0031818903,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2003,12734.7487466187,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2002,11183.7422209688,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2001,10411.7588519995,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TTO,2000,10038.9826987815,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TT,Trinidad and Tobago
TUN,2024,3986.97109472543,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2023,3958.56222854122,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2022,3983.49130488497,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2021,3902.54258302726,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2020,3749.26722435797,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2019,4154.95861594283,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2018,4128.10393763368,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2017,4062.22677519573,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2016,4015.29664102169,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
TUN,2015,4014.94773686432,,,1,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),TN,Tunisia
